,category,subtopic,speaker,content
312,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,7cc1c2,Baik.
313,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,2eae51,"Sekian, terima kasih."
314,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,7cc1c2,"Baik. Terima kasih Yang Berhormat Timbalan Menteri Tenaga dan Sumber Asli. Ahli Yang Berhormat, untuk makluman, jawapan bertulis akan diberikan dalam tempoh lima hari bekerja.
Seterusnya, Ahli Yang Berhormat, saya ingin menjemput Yang Berhormat Menteri Kesihatan untuk menjawab dalam tempoh 60 minit."
315,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,adc5de,Bismillahi Rahmani Rahim. Assalamualaikum warahmatullahi wabarakatuh dan salam Keluarga Malaysia...
316,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,7cc1c2,Waalaikumussalam.
317,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,c90151,"Sihat sejahtera. Terlebih dahulu saya ingin mengucapkan terima kasih kepada Ahli-ahli Yang Berhormat yang telah mengambil bahagian dalam perbahasan peringkat dasar Belanjawan 2022 serta telah menyentuh isu serta persoalan berkaitan Kementerian Kesihatan.
 Berdasarkan tempoh masa yang diberikan, saya akan merangkumkan isu-isu yang telah dibangkitkan oleh Ahli-ahli Yang Berhormat kepada empat tajuk utama iaitu: (i) perkhidmatan kesihatan dan perubatan; (ii) pembinaan serta naik taraf kemudahan kesihatan; (iii) sumber manusia; dan
(iv) pengurusan pandemik COVID-19. Tuan Yang di-Pertua, bagi tahun 2022, Kementerian Kesihatan telah diperuntukkan sebanyak RM32.41 bilion iaitu peningkatan sebanyak 1.5 peratus berbanding tahun ini. Daripada jumlah ini, sebanyak RM28.03 bilion diperuntukkan untuk belanja mengurus dan RM4.38 bilion untuk belanja pembangunan.
Peruntukan belanja mengurus yang disediakan sebanyak RM28.03 bilion merupakan peningkatan sebanyak 2.96 peratus berbanding tahun ini. Daripada RM28.03 bilion tersebut, tiga program yang menerima peruntukan tertinggi iaitu program perubatan sebanyak RM11.64 bilion, program kesihatan awam sebanyak RM5.22 bilion dan program pengurusan sebanyak RM2.3 bilion.
 Manakala di bawah peruntukan pembangunan, sebanyak RM4.38 bilion telah diluluskan untuk tahun 2022. Daripada jumlah ini, sebanyak RM2.59 bilion adalah untuk kemudahan hospital dan RM736.45 juta untuk perolehan peralatan dan kenderaan. Dalam usaha menangani pandemik COVID-19 pada tahun depan, Kementerian Kesihatan juga telah luluskan peruntukan sebanyak RM2 bilion bagi membiayai program vaksinasi dan RM2 bilion lagi bagi meningkatkan kapasiti fasiliti perkhidmatan kesihatan awam seperti pembelian bekalan ubat, bahan guna habis, PPE dan juga kit kesihatan.
Bagi menjawab soalan yang dibangkitkan oleh Ahli-ahli Yang Berhormat daripada Raub dan Kemaman, mengenai pelaksanaan program berkenaan kesihatan mental serta penglibatan badan bukan kerajaan dan talian psikososial, peruntukan yang disediakan bagi tahun 2022 adalah sebanyak RM70 juta iaitu satu peningkatan berbanding peruntukan pada tahun ini iaitu sebanyak RM24.6 juta.
 Ini menunjukkan komitmen kerajaan untuk mengutamakan kesihatan mental rakyat Malaysia terutamanya dalam kita keluar insya-Allah, daripada pandemik ini. Daripada RM70 juta ini, RM40 juta disalurkan kepada Kementerian Kesihatan manakala selebihnya RM30 juta akan disalurkan kepada Kementerian Pembangunan Wanita, Keluarga dan Masyarakat serta Kementerian Pengajian Tinggi untuk memastikan perkhidmatan kesihatan mental ini dapat perhatian daripada pelbagai agensi dan kementerian.
 Dengan peruntukan tambahan yang diterima ini, kementerian dapat meningkatkan program advokasi serta memperkasakan NGO dalam aktiviti advokasi dan promosi kesihatan mental. Bagi membantu NGO melaksanakan aktiviti pemerkasaan kesihatan mental bersama khidmat masyarakat, Kementerian Kesihatan telah menyediakan peruntukan khas yang disalurkan kepada NGO yang dikenal pasti aktif bergiat dalam aktiviti kesihatan mental di peringkat komuniti.  Kriteria kelayakan pemberian peruntukkan kepada NGO ini termasuklah bergerak aktif dalam melaksanakan aktiviti pemerkasaan kesihatan mental, termasuk aktiviti promosi, advokasi, serta perkhidmatan sokongan emosi dan kaunseling. Kementerian Kesihatan melaksanakan aktiviti pemantauan secara berterusan melalui pelaporan aktiviti oleh NGO kepada pihak kementerian bagi memastikan peruntukkan diagihkan, digunakan dengan berkesan dan sebaiknya.
Pada tahun 2021, Kementerian Kesihatan telah mengagihkan peruntukkan sebanyak RM4.4 juta kepada NGO-NGO yang berkenaan. Dengan pertambahan peruntukkan seperti yang dinyatakan, bilangan NGO yang menerima peruntukan dijangka meningkat, tertakluk kepada program yang bakal dilaksanakan.
Berkenaan keberkesanan Talian Psikososial pula, sebanyak 232,873 panggilan kepada talian KKM, MERCY, Talian Kasih dan talian di bawah JKM adalah melibatkan pelbagai isu sosial seperti hilang pekerjaan, tiada sumber pendapatan dan konflik serta masalah rumah tangga yang telah diterima antara 25 Mac tahun lepas hingga 7 November yang lepas.
Daripada jumlah kumulatif panggilan, sebanyak 80 peratus panggilan yang diterima adalah terdiri daripada isu-isu yang memerlukan sokongan emosi dan kaunseling. Bagi individu yang memerlukan intervensi, mereka akan dihubungkan kepada agensi yang berkaitan mengikut keperluan. Talian ini, kini telah diperluaskan dengan melibatkan kerjasama dengan agensi-agensi kerajaan yang lain serta NGO yang turut memberikan perkhidmatan sokongan psikososial kepada individu yang memerlukannya.
Selain Talian Psikososial ini, pelbagai inisiatif telah diambil oleh Kementerian Kesihatan bagi memperkukuhkan penyampaian perkhidmatan kesihatan mental sedia ada kepada masyarakat di peringkat daerah, hospital, klinik kesihatan dan juga di komuniti. Tindakan ini dilaksanakan melalui strategi yang telah digariskan dalam Pelan Strategik Kesihatan Mental Kebangsaan tahun 2020 hingga 2025. Antaranya adalah: (i) melaksanakan kempen kesedaran kesihatan mental, Let’s TALK Minda Sihat merentas agensi; (ii) memperluaskan khidmat kaunseling di peringkat daerah dan klinik kesihatan; (iii) mewujudkan pasukan kesihatan mental dan sokongan bagi memberi perkhidmatan kepada komuniti dan petugas barisan hadapan; (iv) melaksanakan latihan kemahiran bantuan awal psikologi ataupun psychological first aid kepada pemberi khidmat kesihatan dan sukarelawan; dan
(v) bekerjasama dengan badan bukan kerajaan dengan memperkasakan mereka bagi melaksanakan program promosi kesihatan mental di peringkat akar umbi. Saya juga ingin maklumkan bahawa berkenaan dengan usaha ‘dekriminalisasi’ cubaan membunuh diri, Bahagian Kawalan Penyakit Kementerian Kesihatan Malaysia bersama input daripada Pejabat Penasihat Undang-undang dan Bahagian Perkembangan Perubatan telah menyediakan memorandum Jemaah Menteri berhubung moratorium terhadap kesalahan percubaan bunuh diri di bawah seksyen 309 Kanun Keseksaan [Akta 574]. Memorandum ini, memohon Jemaah Menteri untuk meluluskan tempoh moratorium segera di mana tiada sebarang dakwaan sabitan di bawah seksyen 309 Kanun Keseksaan bagi kes percubaan bunuh diri sehingga pemansuhan atau pindaan seksyen 309 telah dilaksanakan di Parlimen. Kertas cadangan memorandum ini telah dipersetujui oleh pihak pengurusan KKM dan dalam semakan Unit Kabinet KKM untuk dikemukakan kepada Jemaah Menteri. Tuan Yang di-Pertua..."
318,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,9b8643,"Boleh minta penjelasan? Sorry, Yang Berhormat. Terima kasih, saya meneliti jawapan Yang Berhormat Menteri dan saya mengalu-alukan kertas cadangan atau memorandum tersebut. Akan tetapi saya ingin tanya lebih terperinci bilakah ini akan dibentangkan di Jemaah Menteri? Apakah target masa atau timeline untuk memastikan ini dilakukan secepat mungkin? Itu soalan pertama.
Soalan kedua, saya memang mengalu-alukan peruntukkan lebih kepada NGO-NGO ataupun agensi-agensi untuk memperkasakan kesihatan mental terutamanya di komuniti. Akan tetapi, isu pokok adalah primary care. Kita masih tidak cukup perjawatan terutamanya dari segi medical specialist psychiatry dan juga clinical psychologist.
Adakah belanjawan ini, apabila saya melihat butiran, tidak menambahkan perjawatan terutamanya contohnya psychiatry ataupun clinical psychologist? Adakah Kementerian Kesihatan akan melihat untuk meningkatkan juga status clinical psychologist, sekarang mereka dianggap sebagai staf sokongan. Mereka sebenarnya ada master. Jadi, adakah mereka akan diberikan gred yang lebih tinggi untuk memupuk lebih banyak clinical psychologist untuk masuk ke sektor kerajaan? Terima kasih."
319,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,7cc1c2,Terima kasih Yang Berhormat Kuching. Sila Menteri teruskan.
320,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,c90151,"Ya, terima kasih. Berkenaan dengan memorandum ini sudah pasti Kementerian Kesihatan akan bawa secepat mungkin ke Jemaah Menteri untuk kelulusan setelah kita perhalusi di Unit Jemaah Menteri KKM dan seterusnya akan dihantar untuk ulasan daripada kementerian-kementerian lain. Saya juga mengalu-alukan pandangan daripada Yang Berhormat. Sudah pasti dalam agenda Pelan Strategik Kesihatan Mental Kebangsaan, memang ada perancangan untuk kita meningkatkan lagi perjawatan terutamanya bagi clinical psychologist dan psychiatry specialist di hospital dan juga klinik-klinik kesihatan awam. Ini juga berkait dengan usaha daripada Kementerian Kesihatan Malaysia untuk mendapatkan perjawatan tetap yang lebih secara keseluruhannya untuk doktor-doktor kita. Tuan Yang di-Pertua, Yang Berhormat Sabak Bernam telah membangkitkan persoalan mengenai langkah kerajaan untuk menyediakan lebih banyak pusat hemodialisis khususnya di luar bandar. Saya ingin memaklumkan bahawa semua hospital Kementerian Kesihatan kecuali Rajah Charles Brooke Memorial yang mana perkhidmatan disediakan di Hospital Umum Sarawak dan 18 klinik kesihatan di seluruh negara dilengkapi dengan unit hemodialisis.
Selain itu, Kementerian Kesihatan juga memberikan subsidi kos rawatan kepada pusat-pusat hemodialisis yang dikendalikan oleh NGO bagi memperluaskan perkhidmatan hemodialisis kepada pesakit di seluruh negara termasuk di kawasan luar bandar. Bagi tahun 2021, sebanyak RM35.5 juta telah diperuntukkan kepada 125 pusat dialisis yang memberikan rawatan kepada 2,615 pesakit di mana pusat-pusat hemodialisis ini diuruskan oleh 61 NGO yang diiktiraf oleh Kementerian Kesihatan. Berkenaan permohonan yang Yang Berhormat Hulu Rajang agar penambahan mesin dialisis disediakan di klinik Sungai Asap, klinik Belaga dan klinik Tubau. Ingin dimaklumkan buat masa ini terdapat seramai tujuh orang pesakit Sungai Asap, lima orang pesakit di Belaga, tiga orang pesakit di Tubau yang sedang menjalani rawatan dialisis. Namun, semua pesakit tersebut telah pun berpindah ke bandar Bintulu bagi menjalani rawatan dialisis di Hospital Bintulu.
Oleh yang demikian, Kementerian Kesihatan akan sentiasa pantau dan melihat supaya mewujudkan perkhidmatan unit hemodialisis di Sungai Asap, Belaga dan Tubau dari semasa ke semasa mengikut keperluan yang akan datang.
Mengenai permohonan Yang Berhormat Hulu Selangor untuk menaik taraf unit hemodialisis di Hospital Kuala Kubu Bharu. Saya ingin memaklumkan bahawa unit ini telah menerima peruntukkan sebanyak RM25,000 pada tahun 2019 bagi perolehan sebuah reverse osmosis pump yang berfungsi bagi meningkatkan kapasiti untuk menjalankan rawatan hemodialisis pada satu-satu masa yang sama.
Pada tahun 2021 dan tahun ini, unit ini juga telah menerima kelulusan peruntukkan bagi perolehan tiga buah mesin hemodialisis yang baru iaitu sebuah pada tahun lepas dan dua buah pada tahun ini. Dengan peningkatan pesakit yang memerlukan rawatan dialisis di seluruh negara Kementerian Kesihatan Malaysia (KKM) juga sedang berusaha memperluaskan kaedah rawatan peritoneal dialysis di kalangan pesakit kegagalan ginjal peringkat akhir ataupun end-stage renal failure.
 Kaedah rawatan ini adalah berbeza daripada rawatan hemodialisis kerana rawatan PD ini dapat dilakukan di rumah oleh pesakit sendiri. Kaedah ini akan dapat mengurangkan keperluan kemudahan hemodialisis untuk pesakit baharu kegagalan ginjal peringkat akhir yang memerlukan rawatan dialisis dan memberi kemudahan kepada pesakit khususnya di luar bandar kerana tidak perlu berulang alik ke fasiliti kesihatan untuk mendapatkan rawatan.
 Seterusnya Yang Berhormat Rasah dan Yang Berhormat Batu Gajah telah membangkitkan mengenai peruntukan penyakit jarang jumpa bagi tahun 2022. Untuk makluman Ahli Yang Berhormat, buat masa ini kementerian menampung rawatan penyakit jarang jumpa seperti lysosomal storage disease, cradle willie syndrome, cystinosis dan sebagainya.
Walau bagaimanapun, antara cabaran utama dihadapi oleh pihak kementerian adalah kos rawatan yang sangat tinggi. Sebagai contoh kos rawatan seorang pesakit bagi penyakit jarang jumpa yang memerlukan ubat seperti enzyme replacement therapy memerlukan kos antara RM500,000 hingga RM1 juta setahun. Kos ini juga akan semakin meningkat seiring dengan peningkatan usia seseorang pesakit. Sebagai komitmen berterusan, kerajaan dalam membolehkan pesakit diberi pembelaan sewajarnya, kementerian telah memperuntukkan sebanyak RM20 juta pada tahun 2022 untuk memastikan perkhidmatan untuk pesakit-pesakit ini dapat diteruskan.
Selain itu saya sendiri akan mengadakan sesi libat urus dengan keluarga-keluarga yang mana ahli keluarga mereka menghidap penyakit jarang jumpa ini bagi memikirkan cara lain untuk kita membantu mereka mendapat rawatan seperti mana yang saya sebutkan tadi. Yang Berhormat Bandar Kuching telah membangkitkan mengenai asas pemilihan pneumococcal conjugate vaccine (PCV 10) berbanding PCV13 bagi mencegah penyakit pneumococcal invasive kerana dilihat PCV13 lebih memberi perlindungan kepada kanak-kanak.
Dimaklumkan bahawa pada tahun 2020, Jawatankuasa Dasar dan Amalan Imunisasi Kebangsaan telah menetapkan polisi pemilihan PCV adalah vaksin yang telah berdaftar dengan pihak berkuasa kawalan dadah dan meliputi sekurang-kurangnya 10 cetrotide pneumococcus. Keputusan jawatankuasa turut mengambil kira saranan Pertubuhan Kesihatan Sedunia pada Februari tahun 2019 iaitu kedua-dua produk vaksin PCV10 dan PCV13 adalah berkesan dalam mengurangkan beban penyakit pneumococcal invasive. Pilihan PCV10 oleh Jawatankuasa Penilaian Teknikal dan Jawatankuasa Penilaian Harga Tender adalah kerana produk vaksin ini menepati spesifikasi teknikal yang ditetapkan dan harganya adalah kompetitif.
Tuan Yang di-Pertua, saya juga ingin maklumkan kepada Yang Berhormat Bandar Kuching bahawa satu pneumococcal cetrotide surveillance sedang dijalankan oleh Institut Kajian Perubatan (IMR) untuk melihat prevalence of pneumococcal cetrotide in Malaysia dan kajian ini sedang dilaksanakan dan keputusan kajian ini akan dibentangkan awal tahun depan untuk membolehkan Kementerian Kesihatan Malaysia memilih sama ada sekiranya prevalence cetrotide yang tinggi yang tidak dapat diliputi ataupun tidak dapat perlindungan daripada PCV10 maka kita akan beralih kepada PCV13. Tuan Yang di-Pertua, Yang Berhormat Bukit Gelugor telah mencadangkan agar dasar melibatkan pemilikan produk medical cannabis termasuk yang tidak berdaftar dikaji dan pindaan akta berkaitan dibuat selari dengan amalan antarabangsa seperti di Convention Vienna.
Untuk makluman Ahli-ahli Yang Berhormat, akta sedia ada yang mengawal selia cannabis dan hasilnya di Malaysia iaitu Akta Dadah Berbahaya 1952, Akta Racun 1952 dan Akta Jualan Dadah 1952 kesemuanya 1952 tidak menghalang penggunaan cannabis bagi tujuan perubatan.
Sekiranya terdapat pihak yang mempunyai bukti saintifik yang mencukupi untuk menggunakan cannabis bagi tujuan perubatan dengan mengambil kira aspek kualiti, keselamatan dan keberkesanannya permohonan untuk mendaftarkan keluaran mengandungi cannabis untuk tujuan pengubatan tersebut boleh dikemukakan kepada Pihak Berkuasa Kawalan Dadah untuk dinilai dan didaftarkan di bawah Peraturan-peraturan Kawalan Dadah dan Kosmetik 1984 dan seterusnya untuk dipasarkan di Malaysia. Untuk makluman Yang Berhormat juga, buat masa ini tiada produk berasaskan cannabis untuk kegunaan rawatan perubatan manusia yang berdaftar di Malaysia. Pihak Berkuasa Kawalan Dadah pernah mendaftarkan satu produk berasaskan cannabis iaitu Centivax pada tahun 2014. Namun begitu, atas permintaan pihak syarikat sendiri pendaftaran produk ini telah dibatalkan pada tahun 2017.
Namun demikian, Kementerian Kesihatan Malaysia mengalu-alukan terutamanya ujian klinikal dalam melihat keberkesanan kualiti dan keselamatan produk medical cannabis untuk dikaji dan diguna pakai di Malaysia. Saya telah menerima beberapa cadangan untuk diadakan ujian klinikal untuk mendapat kepastian seperti mana yang saya sebutkan tadi. Tuan Yang di-Pertua, Yang Berhormat Lanang."
321,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,0dd232,"Yang Berhormat Menteri, mohon mencelah. Terima kasih Yang Berhormat Menteri. Perkara sama telah pun dibangkitkan kepada Yang Berhormat Menteri Dalam Negeri dan juga Menteri yang menjaga hal ehwal undang-undang berkenaan keperluan untuk meminda Akta Dadah Berbahaya 1952 (DDA) untuk memastikan bahawa the legal lacuna di mana Yang Berhormat Menteri memberikan jawapan yang sangat progresif dan baik. Akan tetapi, jika ada pendakwa raya yang tetap mengambil tindakan ke atas ibu bapa yang menggunakan medical cannabis kepada anak-anak mereka mungkin boleh juga didakwa kerana ada lacuna di sana. Pindaan tersebut selepas dicadangkan Yang Berhormat Menteri Undang-undang di dalam Dewan ini berkata beliau akan menunggu Yang Berhormat Menteri Kesihatan untuk berbincang supaya pindaan itu dapat dibuat. So, that once and for all we get to reform that law dan memastikan bahawa ibu bapa dan anak-anak yang menggunakan medical cannabis untuk tujuan perubatan tidak didakwa. Saya berharap bahawa Yang Berhormat Menteri boleh duduk bersama dengan Yang Berhormat Menteri Undang-undang untuk memastikan bahawa pindaan ini dapat dilakukan bersama. Terima kasih."
322,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,7cc1c2,"Sila, Yang Berhormat Menteri."
323,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,c90151,"Terima kasih, baik. Yang Berhormat Menteri Lanang telah mencadangkan supaya diwujudkan pusat kanser di Hospital Sibu dan Pakar Onkologi diletakkan di Hospital Sibu untuk kemudahan penduduk sekitar. Untuk makluman, Kementerian Kesihatan sedang mengkaji cadangan untuk menubuhkan sebuah pusat kanser di Samarahan. Dengan itu perkhidmatan kanser dapat diperkembangkan lagi bagi wilayah Sarawak dan kawasan berhampiran. Ini cadangan yang juga diperjuangkan oleh Kerajaan Negeri Sarawak dan saya sebagai Menteri menyokong perancangan tersebut dan kita sedang memperhalusi langkah-langkah untuk membuka sebuah institut kanser di Sarawak.
 Memandangkan terdapat kekangan pakar onkologi maka perkhidmatan rawatan radioterapi dan onkologi di wilayah Sarawak dilaksanakan secara regional buat masa ini. Sekarang, terdapat lima pakar onkologi di Hospital Umum Sarawak. Pakar-pakar ini akan dimobilisasi secara berkala ke Hospital Miri, Sibu dan Bintulu. Of course, kalau boleh kita hendak jawatan tetap yang lebih banyak di seluruh negeri Sarawak. Buat masa ini kita buat secara regional. Bagi menangani kesukaran pesakit berulang alik mendapatkan rawatan kemoterapi dan untuk mengurangkan kesesakan wad di Hospital Umum Sarawak, KKM telah mewujudkan Unit Klinikal Onkologi di Hospital Sibu. Bilangan kedatangan pesakit kanser bagi rawatan kemoterapi pada tahun 2019 adalah seramai 1,168 pesakit dan 1,317 pesakit bagi tahun 2020.
Berhubung kes pembedahan elektif yang ditunda disebabkan oleh..."
324,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,760c1e,"Yang Berhormat Menteri, sebelum pergi ke isu yang baharu, saya nak bangkit satu soalan. Terima kasih Tuan Yang di-Pertua. Soalan saya Yang Berhormat Menteri ialah beberapa tahun yang lalu, mantan Menteri KKM telah mengatakan bahawa satu hospital kanser akan dibina di Sungai Petani. Apakah development berkait dengan itu? Terima kasih."
325,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,c90151,"Terima kasih Yang Berhormat. Jika dibenarkan, saya akan memberi jawapan bertulis Yang Berhormat ya, kepada persoalan tersebut. Berhubung kes pembedahan elektif yang ditunda disebabkan oleh pemberhentian sementara perkhidmatan akibat COVID-19 seperti yang dibangkitkan oleh Yang Berhormat Sandakan, jumlah bilangan kes pembedahan elektif major bukan kecemasan yang tertunda di Hospital Duchess of Kent, Sandakan setakat 1 November adalah sebanyak 406 kes.
Namun begitu, berikutan penurunan kes COVID-19 yang memerlukan rawatan di hospital mutakhir ini telah membolehkan pihak hospital mengaktifkan semula pelaksanaan pembedahan elektif in-house secara berfasa bermula 1 November 2021 yang lalu di mana kes pembedahan yang tertunda telah dijadualkan semula.
Sehingga 15 November, sebanyak 31 kes pembedahan elektif major telah dilaksanakan dengan purata tiga kes pembedahan elektif major sehari, menjadikan baki kes pembedahan elektif tertunda berkurangan kepada 375 kes.
Kementerian Kesihatan menjangkakan bilangan pembedahan elektif major secara in-house akan dapat ditingkatkan kepada purata enam kes pembedahan elektif major sehari selaras dengan trend penurunan kemasukan pesakit COVID-19 yang memerlukan rawatan di Hospital Duchess of Kent, Sandakan. Pihak kementerian juga telah memperluaskan serta memanjangkan waktu operasi pelaksanaan perkhidmatan pembedahan elektif..."
326,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,61dfbf,"Yang Berhormat Menteri, minta maaf. Just..."
327,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,c90151,Boleh saya habiskan ayat saya ini Yang Berhormat?
328,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,61dfbf,"Okey, terima kasih Yang Berhormat."
329,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,7cc1c2,Biar habiskan sekejap.
330,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,c90151,"Dengan program pembedahan elektif hari Sabtu ataupun Saturday elective OT kepada hospital berpakar yang dikenal pasti di seluruh Malaysia termasuk Hospital Duchess of Kent, Sandakan agar fasiliti dewan bedah sedia ada dapat dipertingkatkan penggunaannya dan seterusnya mempercepatkan lagi pengurangan kes pembedahan elektif yang tertunda ini."
331,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,da2e53,Yang Berhormat Menteri.
332,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,c90151,"Sekejap. Boleh saya habiskan? Then, saya akan buka. Sekejap.
Selain itu, pihak Kementerian Kesihatan Malaysia turut mengambil inisiatif untuk menyumberluarkan (outsourcing) perkhidmatan atau prosedur yang melibatkan kes-kes pembedahan pediatrik, urologi, ortopedik, ginekologi atau yang melibatkan pesakit kanser untuk dilaksanakan di fasiliti-fasiliti perubatan swasta yang sesuai di daerah Sandakan dan Kota Bharu.
Penyumberluaran perkhidmatan tersebut telah pun dilaksanakan sejak tahun lepas dan masih berlangsung sehingga ini. Bagi tahun 2020, sebanyak 19 kes pembedahan elektif major telah dilaksanakan secara penyumberluaran. Manakala bagi tahun ini, sebanyak 16 kes pembedahan elektif major telah berjaya dilaksanakan dan 11 kes lagi sedang dalam proses rujukan ke fasiliti perubatan swasta. Sila."
333,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,7cc1c2,Sila Yang Berhormat Sandakan dulu saya ingat.
334,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,da2e53,"Ya. Terima kasih Yang Berhormat Menteri. Salah satu good news about Hospital Duchess of Kent adalah kami sudah ada MRI scan yang sudah lama ditunggu. Terima kasih team kesihatan. Akan tetapi, saya ingin feedback mengenai jawapan yang diberi oleh Yang Berhormat Menteri mengenai specialist swasta, where they can tolong kami macam arrange the operation theater sebab kami punya Sandakan hospital, we are catering for 500,000 patients kami punya citizenship.
Akan tetapi, kami juga perlu menolong kawasan-kawasan yang lain macam di Beluran sebab mereka tiada hospital umum yang besar. Hospital Duchess of Kent merupakan hanya satu-satu hospital di Sandakan. Jadi, kami tidak ada any partnership dengan macam hospital swasta sebab kami tiada langsung.
Jadi Yang Berhormat Menteri, bolehkah kamu memberitahu kami, adakah niat untuk memperbesarkan Hospital Duchess of Kent dengan lebih banyak fasiliti? Nampaknya Sandakan akan dijadikan bandar raya pada tahun depan. Terima kasih."
335,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,7cc1c2,Terima kasih Yang Berhormat Sandakan. Minta Yang Berhormat Penampang tadi. Sila.
336,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,61dfbf,"Yang Berhormat Menteri, just— Terima kasih Tuan Yang di-Pertua. Terima kasih Yang Berhormat Menteri. Ini berkaitan dengan kanser. Di Sabah, saya faham bahawa— Kita tak ada PET scan and dengan izin, most of the cancer patients or possible cancer patient terpaksa pergi ke Kuala Lumpur untuk menjalani PET scan dan ini membawa kos yang tinggi bagi keluarga yang menghadapi kanser. Mungkin Yang Berhormat Menteri tiada data pada sekarang ini, tetapi boleh jawab bertulis dan juga, dengan type three hospital yang telah diumumkan sejak tahun 2012 di Penampang, daerah saya. Terima kasih."
337,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,7cc1c2,"Yang Berhormat Gopeng, sila."
338,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,f9ce10,"Gopeng. Terima kasih Tuan Yang di-Pertua dan Yang Berhormat Menteri. Berkenaan dengan pembedahan yang tertunda, memang saya telah bangkitkan dalam perbahasan. Mengikut kenyataan Ketua Pengarah Kesihatan, seramai 150,000 kes sehingga 200,000 kes pembedahan tertunda di seluruh negara. Jadi, apakah perancangan Yang Berhormat Menteri daripada segi kementerian untuk outsource ataupun membereskan kes-kes yang tertunda ini dan berapakah peruntukan yang selebihnya untuk menyelesaikan masalah ini? Sekian."
339,2, RANG UNDANG-UNDANG PERBEKALAN 2022 Bacaan Kali Yang Kedua DAN USUL ANGGARAN PEMBANGUNAN 2022,7cc1c2,"Ya Yang Berhormat Menteri, teruskan."
