record_id,author_id,author_name,party,area_id,area_name,area_state,exec_posts,service_posts,start_date,end_date
1488,3428,MOHAMED AZMIN BIN ALI,BN - UMNO,947.0,P.098 Gombak,Selangor,Menteri Kanan Perdagangan Antarabangsa dan Industri,nan,09/05/2018,24/02/2020
1489,3428,MOHAMED AZMIN BIN ALI,BEBAS,947.0,P.098 Gombak,Selangor,Menteri Kanan Perdagangan Antarabangsa dan Industri,nan,24/02/2020,22/08/2020
1490,3428,MOHAMED AZMIN BIN ALI,BERSATU,947.0,P.098 Gombak,Selangor,Menteri Kanan Perdagangan Antarabangsa dan Industri,nan,22/08/2020,10/10/2022
1491,3431,ZURAIDA BINTI KAMARUDDIN,PKR,948.0,P.099 Ampang,Selangor,nan,nan,08/03/2008,03/04/2013
1492,3431,ZURAIDA BINTI KAMARUDDIN,PKR,948.0,P.099 Ampang,Selangor,nan,nan,05/05/2013,07/04/2018
1493,3431,ZURAIDA BINTI KAMARUDDIN,BN - UMNO,948.0,P.099 Ampang,Selangor,Menteri Perusahaan Perladangan dan Komoditi,nan,09/05/2018,24/02/2020
1494,3431,ZURAIDA BINTI KAMARUDDIN,BEBAS,948.0,P.099 Ampang,Selangor,Menteri Perusahaan Perladangan dan Komoditi,nan,24/02/2020,22/08/2020
1495,3431,ZURAIDA BINTI KAMARUDDIN,BERSATU,948.0,P.099 Ampang,Selangor,Menteri Perusahaan Perladangan dan Komoditi,nan,22/08/2020,26/05/2022
1496,3431,ZURAIDA BINTI KAMARUDDIN,BERSATU,948.0,P.099 Ampang,Selangor,Menteri Perusahaan Perladangan dan Komoditi,nan,26/05/2022,10/10/2022
1497,3433,CHE ROSLI BIN CHE MAT,PAS,950.0,P.101 Hulu Langat,Selangor,nan,nan,08/03/2008,03/04/2013
1498,3433,CHE ROSLI BIN CHE MAT,PAS,950.0,P.101 Hulu Langat,Selangor,nan,nan,05/05/2013,07/04/2018
1499,3434,TEO NIE CHING,DAP,951.0,P.102 Serdang,Selangor,nan,nan,08/03/2008,03/04/2013
1500,3434,TEO NIE CHING,DAP,1012.0,P.163 Kulai,Johor,nan,nan,05/05/2013,07/04/2018
1501,3434,TEO NIE CHING,PH - DAP,1012.0,P.163 Kulai,Johor,nan,nan,09/05/2018,10/10/2022
1502,3434,TEO NIE CHING,PH,1012.0,P.163 Kulai,Johor,Timbalan Menteri Komunikasi,nan,19/11/2022,
1503,3436,GOBIND SINGH DEO,DAP,952.0,P.103 Puchong,Selangor,nan,nan,08/03/2008,03/04/2013
1504,3436,GOBIND SINGH DEO,DAP,952.0,P.103 Puchong,Selangor,nan,nan,05/05/2013,07/04/2018
1505,3436,GOBIND SINGH DEO,PH - DAP,952.0,P.103 Puchong,Selangor,nan,nan,09/05/2018,10/10/2022
1506,3436,GOBIND SINGH DEO,PH,1092.0,P.106 Damansara,Selangor,Menteri Digital,nan,19/11/2022,
1507,3438,GWO-BURNE LOH,PKR,953.0,P.104 Kelana Jaya,Selangor,nan,nan,08/03/2008,03/04/2013
1508,3440,HEE LOY SIAN,PKR,954.0,P.105 Petaling Jaya Selatan,Selangor,nan,nan,08/03/2008,03/04/2013
1509,3440,HEE LOY SIAN,PKR,954.0,P.105 Petaling Jaya Selatan,Selangor,nan,nan,05/05/2013,07/04/2018
1510,3441,TONY PUA KIAM WEE,DAP,955.0,P.106 Petaling Jaya Utara,Selangor,nan,nan,08/03/2008,03/04/2013
1511,3441,TONY PUA KIAM WEE,DAP,955.0,P.106 Petaling Jaya Utara,Selangor,nan,nan,05/05/2013,07/04/2018
1512,3441,TONY PUA KIAM WEE,PH - DAP,1092.0,P.106 Damansara,Selangor,nan,nan,09/05/2018,10/10/2022
1513,3443,SIVARASA A/L K. RASIAH,PKR,956.0,P.107 Subang,Selangor,nan,nan,08/03/2008,03/04/2013
1514,3443,SIVARASA A/L K. RASIAH,PKR,956.0,P.107 Subang,Selangor,nan,nan,05/05/2013,07/04/2018
1515,3443,SIVARASA A/L K. RASIAH,PH - PKR,1093.0,P.107 Sungai Buloh,Selangor,nan,nan,09/05/2018,10/10/2022
1516,3446,MANIKAVASAGAM A/L SUNDARAM,PKR,958.0,P.109 Kapar,Selangor,nan,nan,08/03/2008,03/04/2013
1517,3447,CHARLES ANTHONY A/L R. SANTIAGO,DAP,959.0,P.110 Klang,Selangor,nan,nan,08/03/2008,03/04/2013
1518,3447,CHARLES ANTHONY A/L R. SANTIAGO,DAP,959.0,P.110 Klang,Selangor,nan,nan,05/05/2013,07/04/2018
1519,3447,CHARLES ANTHONY A/L R. SANTIAGO,PH - DAP,959.0,P.110 Klang,Selangor,nan,nan,09/05/2018,10/10/2022
1520,3449,SITI MARIAH BINTI MAHMUD,PAS,960.0,P.111 Kota Raja,Selangor,nan,nan,08/03/2008,03/04/2013
1521,3449,SITI MARIAH BINTI MAHMUD,PAS ,960.0,P.111 Kota Raja,Selangor,nan,nan,05/05/2013,16/09/2015
1522,3449,SITI MARIAH BINTI MAHMUD,AMANAH,960.0,P.111 Kota Raja,Selangor,nan,nan,16/09/2015,07/04/2018
1523,3451,ABDULLAH SANI BIN ABDUL HAMID,PKR,961.0,P.112 Kuala Langat,Selangor,nan,nan,08/03/2008,03/04/2013
1524,3451,ABDULLAH SANI BIN ABDUL HAMID,PKR,961.0,P.112 Kuala Langat,Selangor,nan,nan,05/05/2013,07/04/2018
1525,3451,ABDULLAH SANI BIN ABDUL HAMID,PH - PKR,958.0,P.109 Kapar,Selangor,nan,nan,09/05/2018,10/10/2022
1526,3452,MOHD ZIN BIN MOHAMED,BN - UMNO,962.0,P.113 Sepang,Selangor,nan,nan,08/03/2008,03/04/2013
1527,3456,LIM LIP ENG,DAP,966.0,P.117 Segambut,W.P. Kuala Lumpur,nan,nan,08/03/2008,03/04/2013
1528,3456,LIM LIP ENG,DAP,966.0,P.117 Segambut,W.P. Kuala Lumpur,nan,nan,05/05/2013,07/04/2018
1529,3456,LIM LIP ENG,PH - DAP,963.0,P.114 Kepong,W.P. Kuala Lumpur,nan,nan,09/05/2018,10/10/2022
1530,3456,LIM LIP ENG,PH,963.0,P.114 Kepong,W.P. Kuala Lumpur,nan,nan,19/11/2022,
1531,3457,ZULHASNAN BIN RAFIQUE,BN - UMNO,967.0,P.118 Setiawangsa,W.P. Kuala Lumpur,nan,nan,08/03/2008,03/04/2013
1532,3460,LO' LO' BINTI HJ MOHAMAD GHAZALI,PAS,968.0,P.119 Titiwangsa,W.P. Kuala Lumpur,nan,nan,17/07/2011,03/04/2013
1533,3464,NURUL IZZAH BINTI ANWAR,PKR,970.0,P.121 Lembah Pantai,W.P. Kuala Lumpur,nan,nan,08/03/2008,03/04/2013
1534,3464,NURUL IZZAH BINTI ANWAR,PKR,970.0,P.121 Lembah Pantai,W.P. Kuala Lumpur,nan,nan,05/05/2013,07/04/2018
1535,3464,NURUL IZZAH BINTI ANWAR,PH - PKR,716.0,P.044 Permatang Pauh,Pulau Pinang,nan,nan,09/05/2018,10/10/2022
1536,3467,ABD KHALID BIN IBRAHIM,PKR,973.0,P.124 Bandar Tun Razak,W.P. Kuala Lumpur,nan,nan,08/03/2008,03/04/2013
1537,3467,ABD KHALID BIN IBRAHIM,PKR,973.0,P.124 Bandar Tun Razak,W.P. Kuala Lumpur,nan,nan,05/05/2013,09/08/2014
1538,3467,ABD KHALID BIN IBRAHIM,BEBAS,973.0,P.124 Bandar Tun Razak,W.P. Kuala Lumpur,nan,nan,09/08/2014,07/04/2018
1539,3468,TENGKU ADNAN BIN TENGKU MANSOR,BN - UMNO,974.0,P.125 Putrajaya,W.P. Putrajaya,nan,nan,08/03/2008,03/04/2013
1540,3468,TENGKU ADNAN BIN TENGKU MANSOR,BN - UMNO,974.0,P.125 Putrajaya,W.P. Putrajaya,Menteri Wilayah Persekutuan,nan,05/05/2013,07/04/2018
1541,3468,TENGKU ADNAN BIN TENGKU MANSOR,BN - UMNO,974.0,P.125 Putrajaya,W.P. Putrajaya,nan,nan,09/05/2018,10/10/2022
1542,3470,LILAH BIN YASIN,BN - UMNO,976.0,P.127 Jempol,Negeri Sembilan,nan,nan,08/03/2008,03/04/2013
1543,3473,JOHN A/L FERNANDEZ,DAP,977.0,P.128 Seremban,Negeri Sembilan,nan,nan,08/03/2008,03/04/2013
1544,3474,HASAN BIN MALEK,BN - UMNO,978.0,P.129 Kuala Pilah,Negeri Sembilan,Timbalan Menteri Kemajuan Luar Bandar Dan Wilayah,nan,08/03/2008,03/04/2013
1545,3474,HASAN BIN MALEK,BN - UMNO,978.0,P.129 Kuala Pilah,Negeri Sembilan,nan,nan,05/05/2013,07/04/2018
1546,3477,LOKE SIEW FOOK,DAP,979.0,P.130 Rasah,Negeri Sembilan,nan,nan,08/03/2008,03/04/2013
1547,3477,LOKE SIEW FOOK,DAP,977.0,P.128 Seremban,Negeri Sembilan,nan,nan,05/05/2013,07/04/2018
1548,3477,LOKE SIEW FOOK,PH - DAP,977.0,P.128 Seremban,Negeri Sembilan,nan,nan,09/05/2018,10/10/2022
1549,3477,LOKE SIEW FOOK,PH,977.0,P.128 Seremban,Negeri Sembilan,Menteri Pengangkutan,nan,19/11/2022,
1550,3478,KHAIRY JAMALUDDIN ABU BAKAR,BN - UMNO,980.0,P.131 Rembau,Negeri Sembilan,nan,nan,08/03/2008,03/04/2013
1551,3478,KHAIRY JAMALUDDIN ABU BAKAR,BN - UMNO,980.0,P.131 Rembau,Negeri Sembilan,Menteri Belia dan Sukan,nan,05/05/2013,07/04/2018
1552,3478,KHAIRY JAMALUDDIN ABU BAKAR,BN - UMNO,980.0,P.131 Rembau,Negeri Sembilan,Menteri Kesihatan,nan,09/05/2018,10/10/2022
1553,3480,KAMARUL BAHARIN BIN ABBAS,PKR,981.0,P.132 Telok Kemang,Negeri Sembilan,nan,nan,08/03/2008,03/04/2013
1554,3480,KAMARUL BAHARIN BIN ABBAS,PKR,981.0,P.132 Telok Kemang,Negeri Sembilan,nan,nan,05/05/2013,07/04/2018
1555,3483,ABU SEMAN BIN HAJI YUSOP,BN - UMNO,983.0,P.134 Masjid Tanah,Melaka,Timbalan Menteri Dalam Negeri,nan,08/03/2008,03/04/2013
1556,3487,IDRIS BIN HAJI HARON,BN - UMNO,985.0,P.136 Tangga Batu,Melaka,nan,nan,08/03/2008,03/04/2013
1557,3488,MD SIRAT BIN ABU,BN - UMNO,986.0,P.137 Bukit Katil,Melaka,nan,nan,08/03/2008,03/04/2013
1558,3489,SIM TONG HIM,DAP,987.0,P.138 Kota Melaka,Melaka,nan,nan,08/03/2008,03/04/2013
1559,3489,SIM TONG HIM,DAP,987.0,P.138 Kota Melaka,Melaka,nan,nan,05/05/2013,12/02/2017
1560,3489,SIM TONG HIM,BEBAS,987.0,P.138 Kota Melaka,Melaka,nan,nan,12/02/2017,07/04/2018
1561,3491,AHMAD BIN HAJI HAMZAH,BN - UMNO,988.0,P.139 Jasin,Melaka,nan,nan,08/03/2008,03/04/2013
1562,3491,AHMAD BIN HAJI HAMZAH,BN - UMNO,988.0,P.139 Jasin,Melaka,nan,nan,05/05/2013,07/04/2018
1563,3491,AHMAD BIN HAJI HAMZAH,BN - UMNO,988.0,P.139 Jasin,Melaka,Timbalan Menteri Pertanian dan Industri Makanan I,nan,09/05/2018,10/10/2022
1564,3492,BAHARUM BIN HAJI MOHAMED,BN - UMNO,990.0,P.141 Sekijang,Johor,nan,nan,08/03/2008,03/04/2013
1565,3493,CHUA TEE YONG,BN - MCA,991.0,P.142 Labis,Johor,Timbalan Menteri Pertanian Dan Industri Asas Tani,nan,08/03/2008,03/04/2013
1566,3493,CHUA TEE YONG,BN - MCA,991.0,P.142 Labis,Johor,Timbalan Menteri Perdagangan Antarabangsa dan Industri,nan,05/05/2013,07/04/2018
1567,3497,ER TECK HWA,DAP,994.0,P.145 Bakri,Johor,nan,nan,08/03/2008,03/04/2013
1568,3497,ER TECK HWA,DAP,994.0,P.145 Bakri,Johor,nan,nan,05/05/2013,07/04/2018
1569,3498,RAZALI BIN HAJI IBRAHIM,BN - UMNO,995.0,P.146 Muar,Johor,Timbalan Menteri Belia Dan Sukan,nan,08/03/2008,03/04/2013
1570,3498,RAZALI BIN HAJI IBRAHIM,BN - UMNO,995.0,P.146 Muar,Johor,Timbalan Menteri Di Jabatan Perdana Menteri,nan,05/05/2013,07/04/2018
1571,3501,NORAINI BINTI AHMAD,BN - UMNO,996.0,P.147 Parit Sulong,Johor,nan,nan,08/03/2008,03/04/2013
1572,3501,NORAINI BINTI AHMAD,BN - UMNO,996.0,P.147 Parit Sulong,Johor,nan,Ahli Dewan Rakyat,05/05/2013,07/04/2018
1573,3501,NORAINI BINTI AHMAD,BN - UMNO,996.0,P.147 Parit Sulong,Johor,Menteri Pengajian Tinggi,nan,09/05/2018,10/10/2022
1574,3501,NORAINI BINTI AHMAD,BN,996.0,P.147 Parit Sulong,Johor,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",nan,19/11/2022,
1575,3502,WEE KA SIONG,BN - MCA,997.0,P.148 Ayer Hitam,Johor,Timbalan Menteri Pelajaran,nan,08/03/2008,03/04/2013
1576,3502,WEE KA SIONG,BN - MCA,997.0,P.148 Ayer Hitam,Johor,Menteri Di Jabatan Perdana Menteri,nan,05/05/2013,07/04/2018
1577,3502,WEE KA SIONG,BN - MCA,997.0,P.148 Ayer Hitam,Johor,Menteri Pengangkutan,nan,09/05/2018,10/10/2022
1578,3502,WEE KA SIONG,BN,997.0,P.148 Ayer Hitam,Johor,nan,nan,19/11/2022,
1579,3505,MOHAMAD BIN HAJI AZIZ,BN - UMNO,998.0,P.149 Sri Gading,Johor,nan,nan,08/03/2008,03/04/2013
1580,3506,MOHD PUAD BIN ZARKASHI,BN - UMNO,999.0,P.150 Batu Pahat,Johor,Timbalan Menteri Pelajaran,nan,08/03/2008,03/04/2013
1581,3507,LIANG TECK MENG,BN - GERAKAN,1000.0,P.151 Simpang Renggam,Johor,nan,nan,08/03/2008,03/04/2013
1582,3507,LIANG TECK MENG,BN - GERAKAN,1000.0,P.151 Simpang Renggam,Johor,nan,nan,05/05/2013,07/04/2018
1583,3509,HOU KOK CHUNG,BN - MCA,1001.0,P.152 Kluang,Johor,Timbalan Menteri Pengajian Tinggi,nan,08/03/2008,03/04/2013
1584,3510,HISHAMMUDDIN BIN TUN HUSSEIN,BN - UMNO,1002.0,P.153 Sembrong,Johor,Menteri Dalam Negeri,nan,08/03/2008,03/04/2013
1585,3510,HISHAMMUDDIN BIN TUN HUSSEIN,BN - UMNO,1002.0,P.153 Sembrong,Johor,Menteri Pertahanan,nan,05/05/2013,07/04/2018
1586,3510,HISHAMMUDDIN BIN TUN HUSSEIN,BN - UMNO,1002.0,P.153 Sembrong,Johor,Menteri Kanan Pertahanan,nan,09/05/2018,10/10/2022
1587,3510,HISHAMMUDDIN BIN TUN HUSSEIN,BN,1002.0,P.153 Sembrong,Johor,nan,nan,19/11/2022,
1588,3512,ABDUL LATIFF BIN AHMAD,BN - UMNO,1003.0,P.154 Mersing,Johor,Timbalan Menteri Pertahanan,nan,08/03/2008,03/04/2013
1589,3512,ABDUL LATIFF BIN AHMAD,BN - UMNO,1003.0,P.154 Mersing,Johor,nan,nan,05/05/2013,07/04/2018
1590,3512,ABDUL LATIFF BIN AHMAD,BN - UMNO,1003.0,P.154 Mersing,Johor,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),nan,09/05/2018,14/12/2018
1591,3512,ABDUL LATIFF BIN AHMAD,BEBAS,1003.0,P.154 Mersing,Johor,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),nan,14/12/2018,12/02/2019
1592,3512,ABDUL LATIFF BIN AHMAD,BERSATU,1003.0,P.154 Mersing,Johor,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),nan,12/02/2019,10/10/2022
1593,3515,HALIMAH BINTI MOHAMED SADIQUE,BN - UMNO,1004.0,P.155 Tenggara,Johor,nan,nan,08/03/2008,03/04/2013
1594,3515,HALIMAH BINTI MOHAMED SADIQUE,BN - UMNO,1004.0,P.155 Tenggara,Johor,"Timbalan Menteri Kesejahteraan Bandar, Perumahan Dan Kerajaan Tempatan",nan,05/05/2013,07/04/2018
1595,3515,HALIMAH BINTI MOHAMED SADIQUE,BN - UMNO,1005.0,P.156 Kota Tinggi,Johor,Menteri Perpaduan Negara,nan,09/05/2018,10/10/2022
1596,3516,SYED HAMID BIN SYED JAAFAR ALBAR,BN - UMNO,1005.0,P.156 Kota Tinggi,Johor,nan,nan,08/03/2008,03/04/2013
1597,3518,AZALINA BINTI DATO' OTHMAN SAID,BN - UMNO,1006.0,P.157 Pengerang,Johor,nan,nan,08/03/2008,03/04/2013
1598,3518,AZALINA BINTI DATO' OTHMAN SAID,BN - UMNO,1006.0,P.157 Pengerang,Johor,Menteri Di Jabatan Perdana Menteri,nan,05/05/2013,07/04/2018
1599,3518,AZALINA BINTI DATO' OTHMAN SAID,BN - UMNO,1006.0,P.157 Pengerang,Johor,nan,nan,09/05/2018,10/10/2022
1600,3518,AZALINA BINTI DATO' OTHMAN SAID,BN,1006.0,P.157 Pengerang,Johor,Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi),nan,19/11/2022,
1601,3520,TENG BOON SOON,BN - MCA,1007.0,P.158 Tebrau,Johor,nan,nan,08/03/2008,03/04/2013
1602,3522,SHAHRIR BIN ABDUL SAMAD,BN - UMNO,1009.0,P.160 Johor Bahru,Johor,nan,nan,08/03/2008,03/04/2013
1603,3522,SHAHRIR BIN ABDUL SAMAD,BN - UMNO,1009.0,P.160 Johor Bahru,Johor,nan,nan,05/05/2013,07/04/2018
1604,3524,NUR JAZLAN BIN TAN SRI MOHAMED,BN - UMNO,1010.0,P.161 Pulai,Johor,nan,nan,08/03/2008,03/04/2013
1605,3524,NUR JAZLAN BIN TAN SRI MOHAMED,BN - UMNO,1010.0,P.161 Pulai,Johor,Timbalan Menteri Dalam Negeri,nan,05/05/2013,07/04/2018
1606,3524,NUR JAZLAN BIN TAN SRI MOHAMED,UMNO,nan,,,nan,Timbalan Yang di-Pertua Dewan Negara,19/11/2022,
1607,3524,NUR JAZLAN BIN TAN SRI MOHAMED,UMNO,nan,,,nan,Timbalan Yang di-Pertua Dewan Negara,15/06/2023,14/06/2026
1608,3527,AHMAD BIN HAJI MASLAN,BN - UMNO,1013.0,P.164 Pontian,Johor,Timbalan Menteri di Jabatan Perdana Menteri,nan,08/03/2008,03/04/2013
1609,3527,AHMAD BIN HAJI MASLAN,BN - UMNO,1013.0,P.164 Pontian,Johor,Timbalan Menteri Perdagangan Antarabangsa dan Industri,nan,05/05/2013,07/04/2018
1610,3527,AHMAD BIN HAJI MASLAN,BN - UMNO,1013.0,P.164 Pontian,Johor,nan,nan,09/05/2018,10/10/2022
1611,3527,AHMAD BIN HAJI MASLAN,BN,1013.0,P.164 Pontian,Johor,Timbalan Menteri Kerja Raya,nan,19/11/2022,
1612,3529,WEE JECK SENG,BN - MCA,1014.0,P.165 Tanjong Piai,Johor,nan,nan,08/03/2008,03/04/2013
1613,3529,WEE JECK SENG,BN - MCA,1014.0,P.165 Tanjong Piai,Johor,nan,nan,05/05/2013,07/04/2018
1614,3529,WEE JECK SENG,BN - MCA,1097.0,P.165 Tanjung Piai,Johor,Timbalan Menteri Perusahaan Perladangan dan Komoditi II,nan,09/05/2018,21/09/2019
1615,3529,WEE JECK SENG,BN,1097.0,P.165 Tanjung Piai,Johor,nan,nan,19/11/2022,
1616,3530,YUSSOF BIN HAJI MAHAL,BN - UMNO,1015.0,P.166 Labuan,W.P. Labuan,nan,nan,08/03/2008,03/04/2013
1617,3533,ABD RAHIM BIN BAKRI,BN - UMNO,1016.0,P.167 Kudat,Sabah,Timbalan Menteri Pengangkutan,nan,08/03/2008,03/04/2013
1618,3533,ABD RAHIM BIN BAKRI,BN - UMNO,1016.0,P.167 Kudat,Sabah,nan,nan,05/05/2013,07/04/2018
1619,3533,ABD RAHIM BIN BAKRI,BN - UMNO,1016.0,P.167 Kudat,Sabah,nan,nan,09/05/2018,12/12/2018
1620,3533,ABD RAHIM BIN BAKRI,BEBAS,1016.0,P.167 Kudat,Sabah,nan,nan,12/12/2018,14/03/2019
1621,3533,ABD RAHIM BIN BAKRI,BERSATU,1016.0,P.167 Kudat,Sabah,nan,nan,14/03/2019,10/10/2022
1622,3537,JOHNITY @ MAXIMUS BIN ONGKILI,BN - PBS,1017.0,P.168 Kota Marudu,Sabah,"Menteri Sains, Teknologi Dan Inovasi",nan,08/03/2008,03/04/2013
1623,3537,JOHNITY @ MAXIMUS BIN ONGKILI,BN - PBS,1017.0,P.168 Kota Marudu,Sabah,"Menteri Tenaga, Teknologi Hijau dan Air",nan,05/05/2013,07/04/2018
1624,3537,JOHNITY @ MAXIMUS BIN ONGKILI,PBS,1017.0,P.168 Kota Marudu,Sabah,Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),nan,09/05/2018,10/10/2022
1625,3538,ABDUL RAHMAN BIN HAJI DAHLAN,BN - UMNO,1018.0,P.169 Kota Belud,Sabah,nan,nan,08/03/2008,03/04/2013
1626,3538,ABDUL RAHMAN BIN HAJI DAHLAN,BN - UMNO,1018.0,P.169 Kota Belud,Sabah,Menteri di Jabatan Perdana Menteri,nan,05/05/2013,07/04/2018
1627,3541,WILFRED MOJILIP BUMBURING,BN - UPKO,1019.0,P.170 Tuaran,Sabah,nan,nan,08/03/2008,30/07/2012
1628,3541,WILFRED MOJILIP BUMBURING,BEBAS,1019.0,P.170 Tuaran,Sabah,nan,nan,30/07/2012,03/04/2013
1629,3544,ENCHIN BIN MAJIMBUN @ ERIC,SAPP,1020.0,P.171 Sepanggar,Sabah,nan,nan,08/03/2008,03/04/2013
1630,3547,MAKIN @ MARCUS MOJIGOH,BN - UPKO,1022.0,P.173 Putatan,Sabah,nan,nan,08/03/2008,03/04/2013
1631,3547,MAKIN @ MARCUS MOJIGOH,BN - UPKO,1022.0,P.173 Putatan,Sabah,nan,nan,05/05/2013,07/04/2018
1632,3554,ROSNAH BINTI HAJI ABDUL RASHID SHIRLIN,BN - UMNO,1024.0,P.175 Papar,Sabah,Timbalan Menteri Kesihatan,nan,08/03/2008,03/04/2013
1633,3554,ROSNAH BINTI HAJI ABDUL RASHID SHIRLIN,BN - UMNO,1024.0,P.175 Papar,Sabah,Timbalan Menteri Kerja Raya,nan,05/05/2013,07/04/2018
1634,3558,ANIFAH BIN HAJI AMAN,BN - UMNO,1025.0,P.176 Kimanis,Sabah,Menteri Luar Negeri,nan,08/03/2008,03/04/2013
1635,3558,ANIFAH BIN HAJI AMAN,BN - UMNO,1025.0,P.176 Kimanis,Sabah,Menteri Luar Negeri,nan,05/05/2013,07/04/2018
1636,3558,ANIFAH BIN HAJI AMAN,BEBAS,1025.0,P.176 Kimanis,Sabah,nan,nan,19/09/2018,02/12/2019
1637,3558,ANIFAH BIN HAJI AMAN,BN - UMNO,1025.0,P.176 Kimanis,Sabah,nan,nan,09/05/2018,19/09/2018
1638,3562,LAJIM BIN HAJI UKIN,BEBAS,1026.0,P.177 Beaufort,Sabah,nan,nan,08/03/2008,03/04/2013
1639,3563,SAPAWI BIN HAJI AMAT WASALI @ AHMAD,BN - UMNO,1027.0,P.178 Sipitang,Sabah,nan,nan,08/03/2008,03/04/2013
1640,3563,SAPAWI BIN HAJI AMAT WASALI @ AHMAD,BN - UMNO,1027.0,P.178 Sipitang,Sabah,nan,nan,05/05/2013,07/04/2018
1641,3565,SIRINGAN BIN GUBAT,BN - UPKO,1028.0,P.179 Ranau,Sabah,nan,nan,08/03/2008,03/04/2013
1642,3566,JONATHAN BIN YASIN,PH - PKR,1028.0,P.179 Ranau,Sabah,Timbalan Menteri Dalam Negeri II,nan,09/05/2018,24/02/2020
1643,3566,JONATHAN BIN YASIN,BEBAS,1028.0,P.179 Ranau,Sabah,Timbalan Menteri Dalam Negeri II,nan,24/02/2020,22/08/2020
1644,3566,JONATHAN BIN YASIN,BERSATU,1028.0,P.179 Ranau,Sabah,Timbalan Menteri Dalam Negeri II,nan,22/08/2020,10/10/2022
1645,3566,JONATHAN BIN YASIN,GRS,1028.0,P.179 Ranau,Sabah,nan,nan,19/11/2022,
1646,3572,RAIME BIN UNGGI,BN - UMNO,1030.0,P.181 Tenom,Sabah,nan,nan,08/03/2008,03/04/2013
1647,3572,RAIME BIN UNGGI,BN - UMNO,1030.0,P.181 Tenom,Sabah,nan,nan,05/05/2013,07/04/2018
1648,3573,JOSEPH KURUP,BN - PBRS,1031.0,P.182 Pensiangan,Sabah,Timbalan Menteri Sumber Asli Dan Alam Sekitar,nan,08/03/2008,03/04/2013
1649,3573,JOSEPH KURUP,BN - PBRS,1031.0,P.182 Pensiangan,Sabah,Menteri Di Jabatan Perdana Menteri,nan,05/05/2013,07/04/2018
2207,20768,FUZIAH BINTI SALLEH,PKR,932.0,P.083 Kuantan,Pahang,nan,nan,08/03/2008,03/04/2013
1650,3581,LIEW VUI KEONG,BN - LDP,1035.0,P.186 Sandakan,Sabah,Timbalan Menteri di Jabatan Perdana Menteri,nan,08/03/2008,03/04/2013
1651,3581,LIEW VUI KEONG,WARISAN,1034.0,P.185 Batu Sapi,Sabah,nan,nan,09/05/2018,02/10/2020
1652,3583,SALLEH BIN KALBI,BN - UMNO,1037.0,P.188 Silam,Sabah,nan,nan,08/03/2008,03/04/2013
1653,3585,MOHD. SHAFIE BIN HAJI APDAL,BN - UMNO,1038.0,P.189 Semporna,Sabah,Menteri Kemajuan Luar Bandar Dan Wilayah,nan,08/03/2008,03/04/2013
1654,3585,MOHD. SHAFIE BIN HAJI APDAL,BN - UMNO,1038.0,P.189 Semporna,Sabah,nan,nan,05/05/2013,07/04/2016
1655,3585,MOHD. SHAFIE BIN HAJI APDAL,BEBAS,1038.0,P.189 Semporna,Sabah,nan,nan,07/04/2016,17/10/2016
1656,3585,MOHD. SHAFIE BIN HAJI APDAL,WARISAN,1038.0,P.189 Semporna,Sabah,nan,nan,17/10/2016,07/04/2018
1657,3585,MOHD. SHAFIE BIN HAJI APDAL,WARISAN,1038.0,P.189 Semporna,Sabah,nan,nan,09/05/2018,10/10/2022
1658,3585,MOHD. SHAFIE BIN HAJI APDAL,WARISAN,1038.0,P.189 Semporna,Sabah,nan,nan,19/11/2022,
1659,3587,CHAN FOONG HIN,PH - DAP,1021.0,P.172 Kota Kinabalu,Sabah,nan,nan,09/05/2018,10/10/2022
1660,3587,CHAN FOONG HIN,PH,1021.0,P.172 Kota Kinabalu,Sabah,Timbalan Menteri Perladangan dan Komoditi,nan,19/11/2022,
1661,3591,TEKHEE @TIKI ANAK LAFE,BN - SPDP,1041.0,P.192 Mas Gading,Sarawak,nan,nan,08/03/2008,03/04/2013
1662,3598,SULAIMAN ABDUL RAHMAN TAIB,BN - PBB,1046.0,P.197 Kota Samarahan,Sarawak,nan,nan,08/03/2008,03/04/2013
1663,3599,JAMES DAWOS MAMIT,BN - PBB,1047.0,P.198 Mambong,Sarawak,Timbalan Menteri Pelancongan,nan,08/03/2008,03/04/2013
1664,3599,JAMES DAWOS MAMIT,BN - PBB,1047.0,P.198 Mambong,Sarawak,"Timbalan Menteri Tenaga, Teknologi Hijau dan Air",nan,05/05/2013,07/04/2018
1665,3603,NANCY BINTI HAJI SHUKRI,BN - PBB,1049.0,P.200 Batang Sadong,Sarawak,nan,nan,08/03/2008,03/04/2013
1666,3603,NANCY BINTI HAJI SHUKRI,BN - PBB,1049.0,P.200 Batang Sadong,Sarawak,Menteri Di Jabatan Perdana Menteri,nan,05/05/2013,07/04/2018
